userName,content,score,appId
Sandi Kurniawan,Saya mau login kok username atau password salah. Terus saya coba klik daftar lagi keluar notif No.NIK KTP sudah terdaftar. Kok bisa gitu kenapa ya ?,3,app.bpjs.mobile
Ade Hermawan,"Aku kasih bintang 3 karena masih mempersulit belum bisa dikatakan mempermudah, ceritanya aku mengganti nomor telepon dan oke selesai tapi beberapa hari kemudian karena pindah kota aku mau ganti faskes tidak bisa dan harus menunggu 3 bulan kemudian padahal beberapa hari yang lalu hanya mengganti nomor telepon dan tidak mengganti faskes!!!???",3,app.bpjs.mobile
Sinta Kurniawati,Sy sdh pernah daftar..ketika klik lupa pasrwd..slalu ada motif email tdk terverifikasi,3,app.bpjs.mobile
Rodhy M,Kenapa jkn mobile di android 4.4.2 tidak bisa di buka terimakasih,3,app.bpjs.mobile
Candra Candra,Kenapa tidk bisa di buka,3,app.bpjs.mobile
Imam Prasetya,"Baru mau daftar jkn mobile, tp begitu verifikasi no tlp SMS gagal 💔",3,app.bpjs.mobile
Ari Gunawan,Saya kasih 3 bintang dulu karna kadang masih lama proses nya . Moga ke dpn lebih baik lagi. Thx,3,app.bpjs.mobile
Yoyo Kuswaya,"Pindahin faskes secara online,semua data sudah lengkap.Puluhan kali dicoba jawabannya selalu sama : proses belum bisa dilakukan.Harap coba lagi nanti.",3,app.bpjs.mobile
Hastriva Megasari,"Kok saya masih blum bisa daftar BPJS, keterangannya KTP blom Di Updet. Padahal Sudah mau seminggu KTP saya sudah di Updet. Tolong dong infonya kenapa...???",3,app.bpjs.mobile
Fitri Aisyah,👌 Terimaksih sudah semakin maju,3,app.bpjs.mobile
Opa Oke,Mau update takut krn kemarin sempat update malah tdk bisa masuk. Akhirnya sy hps dan instal ulang.,3,app.bpjs.mobile
DAYATBD Bd,Respon dongg kenapa ya saya daftar pembayaran pakai mobile banking kode verifikasi nya ngak masuk2 ya dri sms . Saya bingung mau bayar nya gimana ? Saya daftar pkai mbanking mandiri,3,app.bpjs.mobile
Yessi Rut Maria,Min kenapa pas verifikasi nomer selalu gak bisa kirim kode otp nya?? Coba beberapa saat lagi trus,3,app.bpjs.mobile
Ilyasa pradana Nugrahana,Nggak bisa di download????,3,app.bpjs.mobile
Martin Oway,"Saya mengalami kendala untuk verifikasi, kenapa sistem gagal terus yah ? Mohon untuk di tanggulangi, terima kasih",3,app.bpjs.mobile
Ibnu Al-Wahyi,Tolong data bpjs dengan dukcapil segera disingkron ulang .. Saya mau daftar kok masih ikut KK ortu,3,app.bpjs.mobile
Hendi Channel,Ok,3,app.bpjs.mobile
Muhammad Muhsib,Baik,3,app.bpjs.mobile
sarlota awom,Saya sudah daftar cuma kendalanya di NIK dan tanggal lahir..tolong dibantu Kaka🙏,3,app.bpjs.mobile
Raisa Meiyadi,Ga update informasi premi nya.. padahal pembayaran saya otomatis sudah autodebet dr bank setiap bulannya.. tp masih aja di tagih dan informasi di app jkn nya jg trcantum blm d bayarkan. Bikin bingung.. Klo Komplen jg slow respon,3,app.bpjs.mobile
Hayatin Nupus,"aneh banget, mau register aja gabisa, verifikasi email bisa, verifikasi nomor HP gabisa, kalo cuma salah satu gabisa malah gabisa register, apa maksudnya??",3,app.bpjs.mobile
Dedi Saputra,Membantu sekali,3,app.bpjs.mobile
Martin Kurniawan,Ok,3,app.bpjs.mobile
DEBBY ARISANDI,sallam sukses selalu buat Mobile JKN saya kasih tiga bintang dulu ya alnya saya masih baru menggunakan aplikasi ini,3,app.bpjs.mobile
Supri Yanto,Ini sampai 99% macet,3,app.bpjs.mobile
Faris Pratama,Haduh saya mau ndaftar pengguna mobile. Tapi setelah saya isi semuanya kok keterangannya tanggal lahir tidak sesuai dengan kepesertaan BPJS si?? Padahal udah sesuai sama yang di kartu loh. Emang KIS dan BPJS beda aplikasi ya??,3,app.bpjs.mobile
Maya Risma,Ini gimana cara daftar nya sih mau masukin nomer tlp padahal udah bener masih aja gagal coba ke nomer lain juga gagal aneh,3,app.bpjs.mobile
Alfyan Tirta Fristaneza,Semoga berhasil,3,app.bpjs.mobile
Nur Hazanah,Mau tanya saya mau daftar BPJS kenapa pas masukan nomr Nik di suruh updete Ajah mksdy apah y tolong di jawab .,3,app.bpjs.mobile
Sri HF,Sepertinya fitur untuk melihat bpjs sekeluarga perlu dimunculkan kembali karna cukup berguna utk memantau tagihan. Berhubung tidak semua di rumah memiliki dan mengerti smartphone.,3,app.bpjs.mobile
Ilyas Muhammad,Agak lambat bukanya.,3,app.bpjs.mobile
fajar ap,Mudahkan akses pengguna,3,app.bpjs.mobile
MUSTOPA,"3 dulu semoga kedepannya lebih baik lagi,terimakasih",3,app.bpjs.mobile
M zidni Ali yafi,Kamala ya ko keluar sendiri tapi ngga bisa log in lgi,3,app.bpjs.mobile
Budi Man,Update terakhir nampaknya error. Tampilan cuman layar putih aja. Mohon di perbaiki bug nya.. Trima kasih..,3,app.bpjs.mobile
deni supriyatna,Cara untuk update data BPJS kesehatan gmn? Sebelumnya saya sudah daftar tapi sekarang sudah tidak aktif. Untuk aktifkan kembali gimana?,3,app.bpjs.mobile
Susi Handayani,Good,3,app.bpjs.mobile
Adi *_*,Setelah di update..jdi lemot,3,app.bpjs.mobile
Yana Suryana,3aja dulu Kenapa no otp ga di dikirim2 ke no. Hp nyampe plsa nya abis,3,app.bpjs.mobile
Kamal Ludin,"kesehatan,keuangan,kegunaannya apa lg",3,app.bpjs.mobile
Deddy Abang,"Saya baru daftar,semoga ga ada kendala..mks",3,app.bpjs.mobile
Nuralam Fathir,"Dengan hormat Saya sudah memperbaharui aplikasi JKN mobile ini tapi tetap tidak bisa masuk, mohon sekiranya bisa di bantu untuk aplikasi JKN nya agar kita sebagai pengguna JKN bisa tetap masuk, Terimakasih",3,app.bpjs.mobile
Adam Fanny Mahdi Al Haq,"Tingkatan lagi ui ux nya, untuk penggunaan yang lebih baik.",3,app.bpjs.mobile
Maul lana,"Kenapa saya tidak bisa masuk ke app ya, setelah di perbatui app nya.",3,app.bpjs.mobile
maskuri,Om ga bisa login knp ya,3,app.bpjs.mobile
Hella Suparin,Baik,3,app.bpjs.mobile
Khayri Hafidz,Bintang 3 dl ya klau bagus sy kasih bintang 5,3,app.bpjs.mobile
Lilis Yuliani,"UI lebih bagus dan rapi, tapi loadingnya wow bgt lamanya.tolong diperbaharui agar lebih ringan prosesnya",3,app.bpjs.mobile
Red Chimy,"Belum masuk aplikasi keseluruhan. Terkendala, di menu login/pendaptaran. Karena sudah sudah diminta masukkan email, harus masukkan no. HP lagi.. Mana gak bisa verifikasipun (berhubung pulsa nol).",3,app.bpjs.mobile
MUCHTAR LUTHFI,Cukup membantu dalam pelayanan pertahankan dan harus lebih baik,3,app.bpjs.mobile
Dana Artha,"Saya sudah membayar iuran BPJS tapi di aplikasi kok masih ada tagihan , gimana ini ??",3,app.bpjs.mobile
Sukamto Kamto,"Sudah terdaftar auto debit tapi kartu kok masih non aktif ,,,pembayaran sudah dipotong",3,app.bpjs.mobile
Ridwan Hidayat,"Tadi saya aktifin lagi bpjs kesehatan,kenapa data istri saya tidak masuk🙏",3,app.bpjs.mobile
"Kemas Muhammad Gemilang, M.H","Saya mau daftar pengguna jkn mobile dengan nomor Hp pribadi sy, dibilang udh ada pengguna lain yg menggunakan nomor hp sy. Kok bgtu ya? Sy masukan nmor hp istri juga idh ada ug digunakan juga.. Gmn solusinya ni?",3,app.bpjs.mobile
Raditya rabhuwangi,Bagus dan mudah dipahami.,3,app.bpjs.mobile
Dye Gibran,"Saya udah daftar lebih dari 10 kali tapi gak bisa,say masukin no hp tapi tetep gk ada no verifikasi.gimana ini,pusing saya",3,app.bpjs.mobile
Parino Pa,Yth.BPJS saya ada kendala ... saat memasukan nomor hp saat proses verifikasi nomor hp mengapa tertulis saldo tidak cukup?,3,app.bpjs.mobile
agues kurnia,"Kenapa ubah data selalu gagal ketika menunggu kode OTP, dengan keterangan *user doesn't exist* padahal nomor handphone yg saya daftarkan sudah benar. Mohon bantuannya",3,app.bpjs.mobile
Sisca Utami,Saya kesulitan untuk masuk via jkn mobile,3,app.bpjs.mobile
Martiani Lumbit,Aplikasinya tdk bisa dibuka,3,app.bpjs.mobile
Suhendar Natadipraja,"Susah daftar nya..verifikasi nomor hp nya susah,ampe skrg ga bisa daftar",3,app.bpjs.mobile
Dadan Chanel,Sya kasi 3 dlu di karna khan saya susah update ny..,3,app.bpjs.mobile
Fahri Ali,Bagaimana cara lupa password ya? Saya sudah lewat email tapi password dari email bpjs kga bisa.,3,app.bpjs.mobile
Fitria Permana,"Kenapa setelah aktifasi akun , tidak bisa log-in pedahal sudah terdaftar, ? Tolong segera perbaiki. Terimakasih",3,app.bpjs.mobile
Anis Dwi,Pilihan bni auto debitnya kok tdk ada???,3,app.bpjs.mobile
Herlinda Mega,"Saya sudah pasang aplikasi di JKN mobile di android saya...saya sudah terdaftar tetapi saya menghadapi kendala saat akan ubah data peserta karena saya akan ganti Faskes pertama sebab klinik yang faskes pertama sudah tutup. Saya klik ubah data peserta muncul hal no kartu bpjs, NIK, segmen peserta dst tetapi tidak bisa di isi/tidak aktif kalau di klik maka langsung keluar dari aplikasi. Sehingga sy tidak bisa berobat dengan menggunakan kartu askes saya karena faskes pertama saya sudah tutup. Terima kasih atas bantuannya",3,app.bpjs.mobile
HAMZAH OFICIALL,Mohon maaf untuk bpjs kenapa yah . Untuk penderita CTEV/kaki bemgkok gak bisa di gunakan malah di over2 rumah sakit.. bisa di pake juga ktanya sebulan sekali,3,app.bpjs.mobile
Suryanto Makalalag,Ada gangguan di saya lagi eror saat ini,3,app.bpjs.mobile
aa sa'ad,"saya udah bayar tagihan bulan april tanggal 2 april via ovo,saldo sudah terpotong dan bukti pembayaran juga udah saya terima.tp knp di mobile jkn tagihan saya di bulan april belum ter bayar",3,app.bpjs.mobile
Yogi Septiawan04,"Mau tanya admin mobil jkn, Kenapa ya fitur konsultasi dokter tidak bisa di gunakan? Dari kemarin sya sudah mencoba tetap tidak bisa.",3,app.bpjs.mobile
Armi yani,Ribet,3,app.bpjs.mobile
Fendii pendii,Kok ga bisa daftar ya . . Ada peringatan request timeout itu mksdnya gimana yah . Trimaksih,3,app.bpjs.mobile
barid imron,Bagus,3,app.bpjs.mobile
ayo mikir,Saya rubah karena sudah diupdate tapi kenapa no telpon gak bisa ngirim verifikasi saat pindah faskes.. Padahal no telpon aktif.. Tolong perbaiki,3,app.bpjs.mobile
Tati Sumiati,Baik,3,app.bpjs.mobile
Retno Criztyani,permisi saya baru saja upgrade mlah gabisa....tiap masuk slalu time out....,3,app.bpjs.mobile
arrizqyahaafidzul ahmad,Sudah masukin tanggal lahir sesuai tp tulisannya tanggal lahir tidak sesuai peserta bpjs ya.,3,app.bpjs.mobile
S Solihinsaja,Bagus kan jaringan nya,3,app.bpjs.mobile
Akhmad Fikriyanto,Jika no HP sudah di gunakan Apakah harus mengganti no HP dengan no baru? Klo pakai no HP yg lama apakah masih bisa?,3,app.bpjs.mobile
fariza firmansyah,"Selalu gak bisa daftar pelayanan kesehatan , kenapa ya ? Pdahal jaringan bagus",3,app.bpjs.mobile
Nugroho nugroho,Bintang 3 dulu,3,app.bpjs.mobile
Nina Nurdiana,Mohon maaf saya sudah daftar JKN seblm nya tapi pas mau login selalu gak bsa ada Ket reques timeout selalu kaya gtu jadi saya kalau mau cek jkn jd gak bsa itu knpa ya,3,app.bpjs.mobile
Rojali Kusuma,Ok,3,app.bpjs.mobile
DWI PUTRI TJAHYANI,ini aku mau login kok gak bisa ya stelah d update,3,app.bpjs.mobile
Ivon Aini,Aplikasinya bobrok. Masa mau sign in selalu request_time out,3,app.bpjs.mobile
eza achmad,Saya coba dulu gimna cara kerjanya.,3,app.bpjs.mobile
Ipan Saputra,Kenapa saya jd tidak bisa login? Padahal kan menggunakan aplikasi ini sudah lama.,3,app.bpjs.mobile
Chrioni Christianto,"Mohon pengembang memperbaiki aplikasinya. Sudah dari tadi tidak bisa mendaftar. Sudah ditanyakan ke admin setempat, jawabannya tidak memuaskan. Kendalanya selalu pada saat memasukkan no hp utk verifikasi, selalu bermasalah. Terimakasih",3,app.bpjs.mobile
abi hanif,"Developer Indonesia hebat hebat loh, jangan malu-maluin ah...Cek ulang sebelum di publish, jangan kaya versi 3.0 hadeuhh",3,app.bpjs.mobile
upek 77,Kenapa untuk cek riwayat pembayaran dak bisa,3,app.bpjs.mobile
chalid mawadda,"Sering timeout, gimana caranya bisa masuk hp Samsung j2 pro",3,app.bpjs.mobile
siti soelichah,"Jd ribet, awal sih gak masalah, lancar, tp habis update malahan gak bs dibuka lg 😇😇😇",3,app.bpjs.mobile
Muhammad Izul,Ko engga bisa dapet kode verifikasi lewat sms ya padahal nomor udah bener kenapa ya ?,3,app.bpjs.mobile
Meidy suharyono,bantu saya login padahal semua sudah sesuai dari pass sampai email tapi tetap tidak bisa login,3,app.bpjs.mobile
Oma Guntur,"Biar bagaimana juga lbh baik pelayanan tatap muka. Memang lbh hemat waktu, tapi kalau aplikasinya lancar dibukanya. Kalau engga?",3,app.bpjs.mobile
Fitri 1197,Saya mau update pindah faskes koq tidak bisa yaa .. Itu gimana ya,3,app.bpjs.mobile
Mutia Putriyani,Kok apk yah gak bisa masuk lewat no hp yah susah banget gagal mulu udh coba berulang gak bisa,3,app.bpjs.mobile
Dewi Nadeak,"Selamat siang, bagaimana cara mengubah data seperti tanggal lahir di aplikasi ini? Apakah bisa atau tidak?",3,app.bpjs.mobile
Muhammad Nur,"mau daftar, tapi no HP sudah digunakan orang lain, coba make no Istri juga statusnya masih digunakan orang lain, jadinya tidak bisa Online",3,app.bpjs.mobile
# 24,Semenjak di update jadi eror terus Dulu bagus,3,app.bpjs.mobile
ASk 03,"Mau ganti faskes ,tp kode otp ga di kirim,gmna bisa gantinya coba. Masih harus banyak pembenahan nih apk...",3,app.bpjs.mobile
Haisha Hanum Hanania,"Tolong bagaimana caranya buat ubah data faskes nya? Apk ini gak bisa digunakan selalu muncul ""berhenti"" saat klik ubah data",3,app.bpjs.mobile
mei mei official,' Eetfx👩‍👦‍👦👩‍👦‍👦525,3,app.bpjs.mobile
17-Rahmat Hendra,Kenapa pas verivikasi no hp tidak bisa. Padahal aktif no hpnya. Berapa kali coba gk bisa,3,app.bpjs.mobile
Abdul Mukmin,Mau update faskes tidak bisa. Mohon diperbaiki. Terimakasih,3,app.bpjs.mobile
KANG APING BKL,"Mau registrasi no hp, tapi gk dapet kode verifikasi ya...",3,app.bpjs.mobile
anank sujana,papan tombol otp untuk masukan codenya yang untuk ganti paskes ga muncul min...jadi gimana bisa masukan kode nya...mohon diperbaiki lagi... mau ganti paskes jadi ga bisa karena ga bisa input kode otp nya.,3,app.bpjs.mobile
Dian Saputri,"kenapa ga bisa dibuka,,padahal saya sudah pernah login,,tolong segera diperbaiki,,terimakasih.",3,app.bpjs.mobile
ROMMY_028,saya udh pindah alamat gmna ??? apa faskes puskesmas nya di ganti??,3,app.bpjs.mobile
Lely Widjaja,"Di aplikasi versi 3.0.0 saat ini Tidak tertera lagi masa denda layanan seperti di aplikasi sebelumnya Riwayat pembayaran hanya di munculkan yg terbaru, sementara di aplikasi lama di munculkan semua setiap pembayaran. Apakah memang di buat seperti itu?",3,app.bpjs.mobile
Dadang Suryana,Hadeh ini aplikasi makin ga jelas aja udh nyedot plsanya gede ga bisa di pake Udh dapet kode verifikasi ga bisa di masukin di aplikasinya payah,3,app.bpjs.mobile
rinald Kirai,"Kenapa setiap abis pembaharuan aplikasi selalu daftar lagi, GA PRAKTIS serta MEREPOTKAN harus sign in ato daftar lagi, padahal sdh terdaftar hampir 6 tahun",3,app.bpjs.mobile
Noor Coles,"susah mendaftar akun baru,kode OTP gak pernah dapat,pulsa ada ditunggu beberapa kali gak dapat kode OTP.dikasih nomer lain gak bisa.seharusnya ada cara yang lebih mudah dicek orang banyak yang mudah dimengerti.semisal web kemenkes baik yang PBI PPU Mandiri dll.terima kasih",3,app.bpjs.mobile
Ani Ratnaningsih,Semenjak diperbararui msukin email tetep gk bisa dbuka pasword slah kenpa ya jdi nyesel di perbarui gk bisa cek saldo Jamsostek tolong ksh tau,3,app.bpjs.mobile
Kevin Ratuela,Ini kenapa saya gagal terus ya setiap memasukan verifikasi nomor handphone?,3,app.bpjs.mobile
samsul ashad,Apakah bisa ganti faskes secara online? Klo bisa nanti saya kasih bintang 5,3,app.bpjs.mobile
Sindi Puspita,Saya kasih bintang 3 dulu kalau bagus nanti saya kasih bintang 5,3,app.bpjs.mobile
Shafitri Hasibuan,"Tolong dong,,ini eror atau gimana udah daftar akun gak bisa di akses ,padahal udah terdaftar giliran login malah no nya tidak terdaftar,daftar balik lagi katanya sudah terdaftar silahkan login ,,login lagi malah sebalik nya,,,tolong dong",3,app.bpjs.mobile
Ayu Septiana,Kok gak bisa verifikasi no hp yaa,3,app.bpjs.mobile
Siti Suryani,0k,3,app.bpjs.mobile
Puspitahati Puspitahatisya,Mohon info nya kenapa setelah diupdate malah tidak bisa digunakan lagi. Harus daftar ulang tapi ketika mau di daftar tidak keluar tulisan apapun. Pdhl versi nya sebelum nya baik baik saja tapi versi terbaru malah begini,3,app.bpjs.mobile
Sugeng Candra Kirana,lupa pasword udh reset ttp ndk bisa login,3,app.bpjs.mobile
Andy Suprianto,"Saya daftar udh hampir 3 bulan gak dpt vitual acount,, gak bisa bayar dong",3,app.bpjs.mobile
Andy Prasetiawan,"Jasa titip beli oleh-oleh Bandung, dan bisa rikues titip apa aja ya kak. Silahkan di follow ig nya. @titipbelibandung_ terimakasih",3,app.bpjs.mobile
Fiyaa Okta,Kenapa punya saya gak bisa login 😢😢 padahal saya sudah pernah membuat akun di aplikasi mobile jkn Selalu ada tulisan anda belum terdaftar di jkn kis 🙏padahal saya mempunyai bpjs dari tahun 2013 🙏 dan setiap bulan nya saya selalu bayar iuran,3,app.bpjs.mobile
Dina Fajarwati,"kenapa uba datanya uda ada verifikasi tapi pas pencet verivikasinya gak muncul apa""",3,app.bpjs.mobile
UBed ISMail,Kedepanya agak gak selalu lodiiiiiiiing,3,app.bpjs.mobile
Augustiyana Kartasasmita,Bagus dan mudah,3,app.bpjs.mobile
Amin Fauzi,Kenapa sekarang tiap masuk apk harus ngisi dulu nomer jkn?kan udah terdaftar nomernya...biasanya cuma paswood aja....tlg dipermudah kayak apk yg dulu sebelum di update.,3,app.bpjs.mobile
Aris Pranoto,Kok gac bisa di buka hbis pebaharuan sudah masukin pasword kok tetep gac bisa masuk jga,3,app.bpjs.mobile
fery TV87,Down teros aplikasinya...susah login,3,app.bpjs.mobile
Karto Raharjo,Daftar pelayanan time out terus?,3,app.bpjs.mobile
Didi Sukasna,"Dear kak, mohon penjelasan kenapa utk masuk aplikasi susah masuk setelah kita update , apakah sedang ada perbaikkan system? Trima kasih",3,app.bpjs.mobile
Abdul Rahman Hidayat,"Saya lupa username, gimana carnyaaa;( Biar twu lg usernamenya",3,app.bpjs.mobile
riki aryanto,Mohon perhatiannya ya Habis di update kok ngeblank jadinya tidak bisa login sama sekali untuk jenis HP OPPO F11 Andoid 11,3,app.bpjs.mobile
Maher Manto,Ganti versi baru malah gak bisa di pakai hadehhhhhhh,3,app.bpjs.mobile
Jaffar Mahmud,Mohon bantuannya Daftar baru sdh 90% Tinggal daftar outo debet bank Kok malah berhenti... Dari tadi muter 2 gk jelas. Mksh,3,app.bpjs.mobile
Deva Chanel,Blm coba,3,app.bpjs.mobile
Anton Damanik,Mantap,3,app.bpjs.mobile
Devi Putri,"Kok akun saya tiba"" logout sendiri ya .. dan mau masuk lagi gak bisa . Di bilang no BPJS anda blm terdaftar ini piyooooooo min",3,app.bpjs.mobile
Ferly Kristian,Sebelum update aplikasi ini berjalan normal. Bisa download surat rujukan. Setelah update malah aplikasinya blank.,3,app.bpjs.mobile
Johan Jonh,Ok dh bisa di bka lg,3,app.bpjs.mobile
Egip Tian Purnama,Gabisa rubah faskes. Tolong perbaiki scpatnya.!!,3,app.bpjs.mobile
aby hasbi,"disamping menggunakan aplikasi ini, seharusnya menggunakan manual juga, karena masi terdapat beberapa item yang tidak maksimal,,tidak semua masyarakat dapat menggunakan aplikasi tersebut sehingga mereka kesulitan dalam mengakses aplikasi yang dimaksud, bila memungkinan dapat menyiapkan beberapa operator utk membantu masyarakatn dalam kesulitan dimaskud,,, dengan adanya aplikasi ini sudah sangat mempermudah masyarakat namum masi terdaapt aitem yg perlu di perbahurui",3,app.bpjs.mobile
abdul fatah,Update malah error. Payah,3,app.bpjs.mobile
Dwi Rahayu,Slamat malam.Knpa aplikasi jkn ini BLANK tanpa status info padahal saya ingin membuka aplikasi mohon dinas BPJS KESEHATAN segera memperbaiki sistem aplikasi nya Terima kasih,3,app.bpjs.mobile
Melani,"Dengan hormat Tim Mobile JKN, Saya baru saja memperbarui aplikasi tapi saat login username saya tidak terdaftar, apa bisa di bantu bagaimana agar saya dapat login dengan username yang lama. Karena saya sudah terdaftar di Mobile JKN, dan apabila berkenan mungkin bisa di berikan informasi dan cara untuk melakukan pengaduan secara online. Terima kasih",3,app.bpjs.mobile
suci annissa,"mobile jkn responnya lg kurang bagus,ga bisa login tolong di perbaiki",3,app.bpjs.mobile
Vinda Darmah,"Maaf ya bagaimana ini masak sudah registrasi giliran mau log in malah gak bisa,malah dibilang belum terdaftar nda jelas btul,tolong di perbaiki sistemnya terimakasih.",3,app.bpjs.mobile
Indra Benzriadi,"Ini kenapa apk nya tidak bisa di buka,dan blank warna abu abu semua",3,app.bpjs.mobile
Jhudis Tegal,Jozzz,3,app.bpjs.mobile
Syabilla Altafunnissa,Udh bisa masuk walau sdikit loading,3,app.bpjs.mobile
kanha kanha9,jos,3,app.bpjs.mobile
Nurcahya SPd,Belum bisa akses ya ? Padahal baru update,3,app.bpjs.mobile
Arifin Sianturi,Tolong jangan bikin esmosi ya..ini aplikasi gmn sih???balikin aja ke versi sebelumnyaa..!!!,3,app.bpjs.mobile
Wijil Gempar,OPPO A53,3,app.bpjs.mobile
Buddy Ahmad,"Kenpa tdk bs di akses... Saya ke kantor bpjs suruh online,dgn online aplikasi Gx bs di akses... Hp redmi 4a... Semoga cepat di selesai masalah pada apk ini",3,app.bpjs.mobile
Arifin Jhee,"Yg sudah terlanjur update lewat playstore di uninstall saja dan download lagi versi sebelumnya lewat aplikasi resmi dr vendor hp kalian masing2,,,sy pakai xiaomi jadi download lewat gets app yang versi 2.15.0 dan bisa dipakai kembali normal seperti sebelum update... SELAMAT MENCOBA 🙏🙏🙏",3,app.bpjs.mobile
Hilmy Farid,"Tolong perbaiki bugnya, sama mau login cuma hanya ada blank abu",3,app.bpjs.mobile
Irwan Setiawan,"Setelah update malah gak muncul tampilannya,,mohon dipercepat perbaikannya karena banyak yg sangat membutuhkan",3,app.bpjs.mobile
Achmad Evan,Kok layar blankkk...apakah sistem blm support,3,app.bpjs.mobile
kasno foging kasno,Waduh jadi ngebleng,3,app.bpjs.mobile
Iwan Set,Setelah upgrade terbaru tidak bisa login,3,app.bpjs.mobile
nunu nurasa,Ko aplikasi ya ga bisa di buka ya kenapa ya?,3,app.bpjs.mobile
fitri arti,Habis update malah tdk bisa digunakan,3,app.bpjs.mobile
Beruang merah,Kasih 🌟🌟🌟 dulu ya soalnya setelah update terakhir malah crash.... Padahal ngebantu bgt aplikasinya,3,app.bpjs.mobile
Deva Vila,"Permisi saya mau tanya, semalam aplikasinya saya perbarui tapi kenapa saat saya mau masuk malah tidak bisa malah keluarnya garis kotak warna abu"" saya jadi tidak bisa menulis data diri saya",3,app.bpjs.mobile
MH BASRI,Update for bug fixing Setelah di update jadi tidak bisa di buka Bintang 1 aja,3,app.bpjs.mobile
bayu momon,Coba dulu,3,app.bpjs.mobile
Pengguna Google,Setelah di-update ga bisa dibuka (blank),3,app.bpjs.mobile
Rio Anandika,Sangat baik,3,app.bpjs.mobile
budi amin,Di update versi terbaru kok disuruh daftar lagi masuknya apa2an ini,3,app.bpjs.mobile
Imran Al Imran,Aplikasi error min. Tidak bisa login,3,app.bpjs.mobile
Wawan Wahyudin,Kenapa update diversi 300 gak bisa dibuka sama sekali aplikasinya...,3,app.bpjs.mobile
Nando Cindy,Sering eror mau login nya,3,app.bpjs.mobile
Eko Hartanto,Setelah diupdate menu login tidak muncul. Mohon bantuannya,3,app.bpjs.mobile
Abdullah Zaeni,Kenapa aplikasinya ga bisa d buka? Padahal sangat bermanfaat. Mhon d perbaiki.,3,app.bpjs.mobile
Lilis Khayati,"Setelah diperbaharui kok jadi susah dipake aplikasi mobile jkn sebelum di perbaharui masih bisa dipake,ini malah versi baru tidak ada tulisan login/isian data daftar ulang",3,app.bpjs.mobile
Mirna Djusna,Saya sudah lama mengikuti mobileJKN tapi sudah lama tidak digunskan karena pandemi tapi waktu dibuka lagi dinyatakan tidak terdaftar,3,app.bpjs.mobile
yudy cesper,Kok app habis di update gak bisa kebuka,3,app.bpjs.mobile
Azyis Nurpermadi,Sering eror,3,app.bpjs.mobile
Yustina.sitanggang Sitanggang,Ini kenapa ya??saya sdh pernah cek tagihan BPJS knp saya mau cek lg pakai aplikasi ini gak bisa??q daftar lg gak bisa?? mohon bantuannya..🙏🏻🙏🏻🙏🏻,3,app.bpjs.mobile
Hamzah Muslih,"Susah konek, karena saya ganti hp, walau pakai nomor yang lama",3,app.bpjs.mobile
Hari Setiana,Habis diupdate malah ngebug! Gimana sih IT Aplikasinya Bpjs nih kaga professional bgt. Padahal saya lagi butuh bgt mengakses jkn mobile.,3,app.bpjs.mobile
Akhmad Kautsar,"Ini saya update, malah ga bisa login bgmana ceritanya? Pdhl kmren2 ga logout",3,app.bpjs.mobile
Andreas Cahyadi,"Setelah di update kok tidak bisa di buka, tolong di perbaiki. . Saya up ke versi 3.0",3,app.bpjs.mobile
Mass Cello,Error,3,app.bpjs.mobile
Arif Rasuno,Habis update v.3.0 malah nggak bisa login. Tolong kak developer bug nya di perbaiki.,3,app.bpjs.mobile
Yanto Aja,Ini aplaksi jkn kenapa .jadi bleng gini tolong di perbaikin semenjek di perbarui ko jadi bleng,3,app.bpjs.mobile
widya putri,Knp d update jd ga bsa d buka,3,app.bpjs.mobile
Rusli Jama,Setelah di update malah tidak bs masuk,3,app.bpjs.mobile
FEI GAME,Kecewa bgt sdah daftar masa hrus daftar lagi mhon di perbaiki,3,app.bpjs.mobile
Oumh Fidza,setelah update kenapa tidak dapat di buka? padahal sebelum di update saya masih buka-buka ini kenapa min? tolonh dibantu saya pengguna Android 6,3,app.bpjs.mobile
helmi anto,"Setelah update versi terbaru, banyak bug muncul. Mohon tim developer segera mengecek masalah tersebut demi kenyamanan pengguna. Dan tim testing tolong dipastikan aplikasi siap rilis di play store sudah siap pakai. Terimakasih.",3,app.bpjs.mobile
Meta Tri yunita,Susahh mau pilih faskes tolong pencerahanya,3,app.bpjs.mobile
Tata Ragil,Lambat banget.. App pemerintah tersiput..,3,app.bpjs.mobile
Gracesprei Colection,"Gimana sih caranya lupa alamat email, aplikasi selalu keluar dan login sendiri, klik lupa password malah minta email, udah tulis email katanya salah, padahal udh bener trs harus gimana dong ini???",3,app.bpjs.mobile
Ifam Mukti,Mengapa saya tidak bisa daftar auto debit,3,app.bpjs.mobile
Dedi Supriyadi,"Mau daftar baru kok gak bisa2 ya. Sudah memasukan data nik e-KTP, pas mau klik selanjutnya ko muncul tidak ada data yg terdaftar.. kan saya baru mau daftar baru. Ada yg tau solusinya gimana? Saya pengguna baru soalnya. Mau bikin BPJS yg baru",3,app.bpjs.mobile
